{'timestamp': '2025-12-01T03:48:01.226201', 'alert_type': 'CONNECTION_FLOOD', 'threat_level': 'high', 'source_ip': '192.168.0.106', 'destination_ip': None, 'description': 'High connection rate: 487/min', 'details': {'connections_per_minute': 487, 'threshold': 50}}
{'timestamp': '2025-12-01T03:48:22.955878', 'alert_type': 'CONNECTION_FLOOD', 'threat_level': 'high', 'source_ip': '140.82.112.21', 'destination_ip': None, 'description': 'High connection rate: 360/min', 'details': {'connections_per_minute': 360, 'threshold': 50}}
{'timestamp': '2025-12-01T03:48:29.011217', 'alert_type': 'CONNECTION_FLOOD', 'threat_level': 'high', 'source_ip': '140.82.112.22', 'destination_ip': None, 'description': 'High connection rate: 50/min', 'details': {'connections_per_minute': 50, 'threshold': 50}}
{'timestamp': '2025-12-01T03:49:03.892503', 'alert_type': 'CONNECTION_FLOOD', 'threat_level': 'high', 'source_ip': '192.168.0.106', 'destination_ip': None, 'description': 'High connection rate: 914/min', 'details': {'connections_per_minute': 914, 'threshold': 50}}
{'timestamp': '2025-12-01T03:49:04.146890', 'alert_type': 'PORT_SCAN', 'threat_level': 'high', 'source_ip': '208.95.112.1', 'destination_ip': '192.168.0.106', 'description': 'Possible port scan detected: 31 unique ports', 'details': {'ports_scanned': 31, 'sample_ports': [50304, 50308, 50310, 50315, 50249, 50250, 50251, 50252, 50254, 50255]}}
{'timestamp': '2025-12-01T03:49:24.204700', 'alert_type': 'CONNECTION_FLOOD', 'threat_level': 'high', 'source_ip': '142.251.220.33', 'destination_ip': None, 'description': 'High connection rate: 50/min', 'details': {'connections_per_minute': 50, 'threshold': 50}}
{'timestamp': '2025-12-01T03:49:26.210141', 'alert_type': 'CONNECTION_FLOOD', 'threat_level': 'high', 'source_ip': '140.82.112.21', 'destination_ip': None, 'description': 'High connection rate: 119/min', 'details': {'connections_per_minute': 119, 'threshold': 50}}
{'timestamp': '2025-12-01T03:49:35.368652', 'alert_type': 'CONNECTION_FLOOD', 'threat_level': 'high', 'source_ip': '8.8.8.8', 'destination_ip': None, 'description': 'High connection rate: 50/min', 'details': {'connections_per_minute': 50, 'threshold': 50}}
{'timestamp': '2025-12-01T03:49:44.350010', 'alert_type': 'CONNECTION_FLOOD', 'threat_level': 'high', 'source_ip': '140.82.113.22', 'destination_ip': None, 'description': 'High connection rate: 50/min', 'details': {'connections_per_minute': 50, 'threshold': 50}}
{'timestamp': '2025-12-01T03:50:28.651693', 'alert_type': 'CONNECTION_FLOOD', 'threat_level': 'high', 'source_ip': '192.168.0.106', 'destination_ip': None, 'description': 'High connection rate: 50/min', 'details': {'connections_per_minute': 50, 'threshold': 50}}
{'timestamp': '2025-12-01T03:50:29.004511', 'alert_type': 'CONNECTION_FLOOD', 'threat_level': 'high', 'source_ip': '140.82.112.21', 'destination_ip': None, 'description': 'High connection rate: 50/min', 'details': {'connections_per_minute': 50, 'threshold': 50}}
{'timestamp': '2025-12-01T03:50:39.304779', 'alert_type': 'CONNECTION_FLOOD', 'threat_level': 'high', 'source_ip': '140.82.113.22', 'destination_ip': None, 'description': 'High connection rate: 50/min', 'details': {'connections_per_minute': 50, 'threshold': 50}}
{'timestamp': '2025-12-01T03:50:53.908191', 'alert_type': 'CONNECTION_FLOOD', 'threat_level': 'high', 'source_ip': '17.253.18.202', 'destination_ip': None, 'description': 'High connection rate: 50/min', 'details': {'connections_per_minute': 50, 'threshold': 50}}
{'timestamp': '2025-12-01T03:51:28.712610', 'alert_type': 'CONNECTION_FLOOD', 'threat_level': 'high', 'source_ip': '192.168.0.106', 'destination_ip': None, 'description': 'High connection rate: 2337/min', 'details': {'connections_per_minute': 2337, 'threshold': 50}}
{'timestamp': '2025-12-01T03:51:29.004824', 'alert_type': 'CONNECTION_FLOOD', 'threat_level': 'high', 'source_ip': '140.82.112.21', 'destination_ip': None, 'description': 'High connection rate: 1494/min', 'details': {'connections_per_minute': 1494, 'threshold': 50}}
{'timestamp': '2025-12-01T03:51:49.962018', 'alert_type': 'CONNECTION_FLOOD', 'threat_level': 'high', 'source_ip': '8.8.8.8', 'destination_ip': None, 'description': 'High connection rate: 50/min', 'details': {'connections_per_minute': 50, 'threshold': 50}}
{'timestamp': '2025-12-01T03:51:50.108307', 'alert_type': 'CONNECTION_FLOOD', 'threat_level': 'high', 'source_ip': '140.82.113.22', 'destination_ip': None, 'description': 'High connection rate: 148/min', 'details': {'connections_per_minute': 148, 'threshold': 50}}
{'timestamp': '2025-12-01T03:52:29.000191', 'alert_type': 'CONNECTION_FLOOD', 'threat_level': 'high', 'source_ip': '192.168.0.106', 'destination_ip': None, 'description': 'High connection rate: 402/min', 'details': {'connections_per_minute': 402, 'threshold': 50}}
{'timestamp': '2025-12-01T03:52:34.928314', 'alert_type': 'CONNECTION_FLOOD', 'threat_level': 'high', 'source_ip': '13.107.246.58', 'destination_ip': None, 'description': 'High connection rate: 50/min', 'details': {'connections_per_minute': 50, 'threshold': 50}}
{'timestamp': '2025-12-01T03:52:54.711901', 'alert_type': 'CONNECTION_FLOOD', 'threat_level': 'high', 'source_ip': '140.82.113.22', 'destination_ip': None, 'description': 'High connection rate: 50/min', 'details': {'connections_per_minute': 50, 'threshold': 50}}
{'timestamp': '2025-12-01T03:53:31.601638', 'alert_type': 'CONNECTION_FLOOD', 'threat_level': 'high', 'source_ip': '192.168.0.106', 'destination_ip': None, 'description': 'High connection rate: 175/min', 'details': {'connections_per_minute': 175, 'threshold': 50}}
{'timestamp': '2025-12-01T03:53:59.405739', 'alert_type': 'CONNECTION_FLOOD', 'threat_level': 'high', 'source_ip': '140.82.113.21', 'destination_ip': None, 'description': 'High connection rate: 50/min', 'details': {'connections_per_minute': 50, 'threshold': 50}}
{'timestamp': '2025-12-01T03:54:17.825422', 'alert_type': 'CONNECTION_FLOOD', 'threat_level': 'high', 'source_ip': '140.82.114.22', 'destination_ip': None, 'description': 'High connection rate: 50/min', 'details': {'connections_per_minute': 50, 'threshold': 50}}
{'timestamp': '2025-12-01T03:54:37.534641', 'alert_type': 'CONNECTION_FLOOD', 'threat_level': 'high', 'source_ip': '192.168.0.106', 'destination_ip': None, 'description': 'High connection rate: 834/min', 'details': {'connections_per_minute': 834, 'threshold': 50}}
{'timestamp': '2025-12-01T03:54:51.255662', 'alert_type': 'PORT_SCAN', 'threat_level': 'high', 'source_ip': '8.8.8.8', 'destination_ip': '192.168.0.106', 'description': 'Possible port scan detected: 20 unique ports', 'details': {'ports_scanned': 20, 'sample_ports': [43776, 3840, 7684, 44168, 9612, 40211, 31636, 2594, 4267, 61117]}}
{'timestamp': '2025-12-01T03:55:01.382415', 'alert_type': 'CONNECTION_FLOOD', 'threat_level': 'high', 'source_ip': '140.82.113.21', 'destination_ip': None, 'description': 'High connection rate: 384/min', 'details': {'connections_per_minute': 384, 'threshold': 50}}
{'timestamp': '2025-12-01T03:55:19.712504', 'alert_type': 'CONNECTION_FLOOD', 'threat_level': 'high', 'source_ip': '140.82.114.21', 'destination_ip': None, 'description': 'High connection rate: 50/min', 'details': {'connections_per_minute': 50, 'threshold': 50}}
{'timestamp': '2025-12-01T03:55:37.756415', 'alert_type': 'CONNECTION_FLOOD', 'threat_level': 'high', 'source_ip': '192.168.0.106', 'destination_ip': None, 'description': 'High connection rate: 950/min', 'details': {'connections_per_minute': 950, 'threshold': 50}}
{'timestamp': '2025-12-01T03:56:01.385959', 'alert_type': 'CONNECTION_FLOOD', 'threat_level': 'high', 'source_ip': '140.82.113.21', 'destination_ip': None, 'description': 'High connection rate: 1223/min', 'details': {'connections_per_minute': 1223, 'threshold': 50}}
{'timestamp': '2025-12-01T03:56:12.153025', 'alert_type': 'PORT_SCAN', 'threat_level': 'high', 'source_ip': '208.95.112.1', 'destination_ip': '192.168.0.106', 'description': 'Possible port scan detected: 20 unique ports', 'details': {'ports_scanned': 20, 'sample_ports': [50341, 50342, 50343, 50344, 50345, 50358, 50360, 50361, 50363, 50364]}}
{'timestamp': '2025-12-01T03:56:13.296046', 'alert_type': 'CONNECTION_FLOOD', 'threat_level': 'high', 'source_ip': '140.82.112.22', 'destination_ip': None, 'description': 'High connection rate: 50/min', 'details': {'connections_per_minute': 50, 'threshold': 50}}
{'timestamp': '2025-12-01T03:56:38.015930', 'alert_type': 'CONNECTION_FLOOD', 'threat_level': 'high', 'source_ip': '192.168.0.106', 'destination_ip': None, 'description': 'High connection rate: 1076/min', 'details': {'connections_per_minute': 1076, 'threshold': 50}}
{'timestamp': '2025-12-01T03:57:35.362989', 'alert_type': 'CONNECTION_FLOOD', 'threat_level': 'high', 'source_ip': '13.107.213.58', 'destination_ip': None, 'description': 'High connection rate: 50/min', 'details': {'connections_per_minute': 50, 'threshold': 50}}
{'timestamp': '2025-12-01T03:57:39.220960', 'alert_type': 'CONNECTION_FLOOD', 'threat_level': 'high', 'source_ip': '192.168.0.106', 'destination_ip': None, 'description': 'High connection rate: 194/min', 'details': {'connections_per_minute': 194, 'threshold': 50}}
{'timestamp': '2025-12-01T03:58:42.052205', 'alert_type': 'CONNECTION_FLOOD', 'threat_level': 'high', 'source_ip': '192.168.0.106', 'destination_ip': None, 'description': 'High connection rate: 50/min', 'details': {'connections_per_minute': 50, 'threshold': 50}}
{'timestamp': '2025-12-01T03:58:55.371464', 'alert_type': 'CONNECTION_FLOOD', 'threat_level': 'high', 'source_ip': '140.82.112.21', 'destination_ip': None, 'description': 'High connection rate: 50/min', 'details': {'connections_per_minute': 50, 'threshold': 50}}
{'timestamp': '2025-12-01T03:59:59.520789', 'alert_type': 'CONNECTION_FLOOD', 'threat_level': 'high', 'source_ip': '192.168.0.106', 'destination_ip': None, 'description': 'High connection rate: 50/min', 'details': {'connections_per_minute': 50, 'threshold': 50}}
{'timestamp': '2025-12-01T04:00:25.684657', 'alert_type': 'CONNECTION_FLOOD', 'threat_level': 'high', 'source_ip': '140.82.113.22', 'destination_ip': None, 'description': 'High connection rate: 50/min', 'details': {'connections_per_minute': 50, 'threshold': 50}}
{'timestamp': '2025-12-01T04:00:33.491473', 'alert_type': 'CONNECTION_FLOOD', 'threat_level': 'high', 'source_ip': '140.82.112.21', 'destination_ip': None, 'description': 'High connection rate: 50/min', 'details': {'connections_per_minute': 50, 'threshold': 50}}
{'timestamp': '2025-12-01T04:00:59.690340', 'alert_type': 'CONNECTION_FLOOD', 'threat_level': 'high', 'source_ip': '192.168.0.106', 'destination_ip': None, 'description': 'High connection rate: 1161/min', 'details': {'connections_per_minute': 1161, 'threshold': 50}}
{'timestamp': '2025-12-01T04:01:25.743446', 'alert_type': 'CONNECTION_FLOOD', 'threat_level': 'high', 'source_ip': '140.82.113.22', 'destination_ip': None, 'description': 'High connection rate: 303/min', 'details': {'connections_per_minute': 303, 'threshold': 50}}
{'timestamp': '2025-12-01T04:01:26.009261', 'alert_type': 'CONNECTION_FLOOD', 'threat_level': 'high', 'source_ip': '52.182.143.210', 'destination_ip': None, 'description': 'High connection rate: 50/min', 'details': {'connections_per_minute': 50, 'threshold': 50}}
{'timestamp': '2025-12-01T04:02:01.704184', 'alert_type': 'CONNECTION_FLOOD', 'threat_level': 'high', 'source_ip': '192.168.0.106', 'destination_ip': None, 'description': 'High connection rate: 1187/min', 'details': {'connections_per_minute': 1187, 'threshold': 50}}
{'timestamp': '2025-12-01T04:02:04.586426', 'alert_type': 'CONNECTION_FLOOD', 'threat_level': 'high', 'source_ip': '17.248.216.69', 'destination_ip': None, 'description': 'High connection rate: 50/min', 'details': {'connections_per_minute': 50, 'threshold': 50}}
{'timestamp': '2025-12-01T04:02:18.116485', 'alert_type': 'CONNECTION_FLOOD', 'threat_level': 'high', 'source_ip': '140.82.112.21', 'destination_ip': None, 'description': 'High connection rate: 353/min', 'details': {'connections_per_minute': 353, 'threshold': 50}}
{'timestamp': '2025-12-01T04:02:35.855005', 'alert_type': 'CONNECTION_FLOOD', 'threat_level': 'high', 'source_ip': '13.107.213.58', 'destination_ip': None, 'description': 'High connection rate: 50/min', 'details': {'connections_per_minute': 50, 'threshold': 50}}
{'timestamp': '2025-12-01T04:05:29.614388', 'alert_type': 'CONNECTION_FLOOD', 'threat_level': 'high', 'source_ip': '140.82.114.21', 'destination_ip': None, 'description': 'High connection rate: 50/min', 'details': {'connections_per_minute': 50, 'threshold': 50}}
{'timestamp': '2025-12-01T04:05:29.708778', 'alert_type': 'CONNECTION_FLOOD', 'threat_level': 'high', 'source_ip': '192.168.0.106', 'destination_ip': None, 'description': 'High connection rate: 50/min', 'details': {'connections_per_minute': 50, 'threshold': 50}}
{'timestamp': '2025-12-01T04:05:37.926536', 'alert_type': 'CONNECTION_FLOOD', 'threat_level': 'high', 'source_ip': '140.82.113.22', 'destination_ip': None, 'description': 'High connection rate: 50/min', 'details': {'connections_per_minute': 50, 'threshold': 50}}
{'timestamp': '2025-12-01T04:06:29.759654', 'alert_type': 'CONNECTION_FLOOD', 'threat_level': 'high', 'source_ip': '140.82.114.21', 'destination_ip': None, 'description': 'High connection rate: 1055/min', 'details': {'connections_per_minute': 1055, 'threshold': 50}}
{'timestamp': '2025-12-01T04:06:29.762165', 'alert_type': 'CONNECTION_FLOOD', 'threat_level': 'high', 'source_ip': '192.168.0.106', 'destination_ip': None, 'description': 'High connection rate: 1325/min', 'details': {'connections_per_minute': 1325, 'threshold': 50}}
{'timestamp': '2025-12-01T04:06:31.135667', 'alert_type': 'CONNECTION_FLOOD', 'threat_level': 'high', 'source_ip': '140.82.113.21', 'destination_ip': None, 'description': 'High connection rate: 50/min', 'details': {'connections_per_minute': 50, 'threshold': 50}}
{'timestamp': '2025-12-01T04:09:54.373947', 'alert_type': 'CONNECTION_FLOOD', 'threat_level': 'high', 'source_ip': '192.168.0.106', 'destination_ip': None, 'description': 'High connection rate: 50/min', 'details': {'connections_per_minute': 50, 'threshold': 50}}
{'timestamp': '2025-12-01T04:10:37.267998', 'alert_type': 'CONNECTION_FLOOD', 'threat_level': 'high', 'source_ip': '52.178.17.232', 'destination_ip': None, 'description': 'High connection rate: 50/min', 'details': {'connections_per_minute': 50, 'threshold': 50}}
{'timestamp': '2025-12-01T04:10:55.390466', 'alert_type': 'CONNECTION_FLOOD', 'threat_level': 'high', 'source_ip': '192.168.0.106', 'destination_ip': None, 'description': 'High connection rate: 265/min', 'details': {'connections_per_minute': 265, 'threshold': 50}}
{'timestamp': '2025-12-01T04:16:26.902836', 'alert_type': 'CONNECTION_FLOOD', 'threat_level': 'high', 'source_ip': '192.168.0.106', 'destination_ip': None, 'description': 'High connection rate: 50/min', 'details': {'connections_per_minute': 50, 'threshold': 50}}
{'timestamp': '2025-12-01T04:16:29.065426', 'alert_type': 'CONNECTION_FLOOD', 'threat_level': 'high', 'source_ip': '140.82.112.21', 'destination_ip': None, 'description': 'High connection rate: 50/min', 'details': {'connections_per_minute': 50, 'threshold': 50}}
{'timestamp': '2025-12-01T04:16:57.639417', 'alert_type': 'CONNECTION_FLOOD', 'threat_level': 'high', 'source_ip': '17.248.216.66', 'destination_ip': None, 'description': 'High connection rate: 50/min', 'details': {'connections_per_minute': 50, 'threshold': 50}}
{'timestamp': '2025-12-01T04:17:25.415272', 'alert_type': 'CONNECTION_FLOOD', 'threat_level': 'high', 'source_ip': '208.95.112.1', 'destination_ip': None, 'description': 'High connection rate: 50/min', 'details': {'connections_per_minute': 50, 'threshold': 50}}
{'timestamp': '2025-12-01T04:17:27.719204', 'alert_type': 'CONNECTION_FLOOD', 'threat_level': 'high', 'source_ip': '192.168.0.106', 'destination_ip': None, 'description': 'High connection rate: 113/min', 'details': {'connections_per_minute': 113, 'threshold': 50}}
{'timestamp': '2025-12-01T04:17:37.816999', 'alert_type': 'CONNECTION_FLOOD', 'threat_level': 'high', 'source_ip': '13.107.246.58', 'destination_ip': None, 'description': 'High connection rate: 50/min', 'details': {'connections_per_minute': 50, 'threshold': 50}}
{'timestamp': '2025-12-01T04:17:52.837052', 'alert_type': 'CONNECTION_FLOOD', 'threat_level': 'high', 'source_ip': '20.189.173.7', 'destination_ip': None, 'description': 'High connection rate: 50/min', 'details': {'connections_per_minute': 50, 'threshold': 50}}
{'timestamp': '2025-12-01T04:19:27.127812', 'alert_type': 'CONNECTION_FLOOD', 'threat_level': 'high', 'source_ip': '192.168.0.106', 'destination_ip': None, 'description': 'High connection rate: 50/min', 'details': {'connections_per_minute': 50, 'threshold': 50}}
{'timestamp': '2025-12-01T04:22:44.709569', 'alert_type': 'CONNECTION_FLOOD', 'threat_level': 'high', 'source_ip': '192.168.0.106', 'destination_ip': None, 'description': 'High connection rate: 50/min', 'details': {'connections_per_minute': 50, 'threshold': 50}}
{'timestamp': '2025-12-01T04:22:44.713183', 'alert_type': 'CONNECTION_FLOOD', 'threat_level': 'high', 'source_ip': '140.82.112.22', 'destination_ip': None, 'description': 'High connection rate: 50/min', 'details': {'connections_per_minute': 50, 'threshold': 50}}
{'timestamp': '2025-12-01T04:23:46.831922', 'alert_type': 'CONNECTION_FLOOD', 'threat_level': 'high', 'source_ip': '140.82.113.21', 'destination_ip': None, 'description': 'High connection rate: 50/min', 'details': {'connections_per_minute': 50, 'threshold': 50}}
{'timestamp': '2025-12-01T04:23:46.984732', 'alert_type': 'CONNECTION_FLOOD', 'threat_level': 'high', 'source_ip': '192.168.0.106', 'destination_ip': None, 'description': 'High connection rate: 50/min', 'details': {'connections_per_minute': 50, 'threshold': 50}}
{'timestamp': '2025-12-01T04:23:51.308842', 'alert_type': 'CONNECTION_FLOOD', 'threat_level': 'high', 'source_ip': '20.42.65.84', 'destination_ip': None, 'description': 'High connection rate: 50/min', 'details': {'connections_per_minute': 50, 'threshold': 50}}
{'timestamp': '2025-12-01T04:30:03.377753', 'alert_type': 'CONNECTION_FLOOD', 'threat_level': 'high', 'source_ip': '192.168.0.106', 'destination_ip': None, 'description': 'High connection rate: 50/min', 'details': {'connections_per_minute': 50, 'threshold': 50}}
{'timestamp': '2025-12-01T04:30:16.779841', 'alert_type': 'CONNECTION_FLOOD', 'threat_level': 'high', 'source_ip': '40.74.98.195', 'destination_ip': None, 'description': 'High connection rate: 50/min', 'details': {'connections_per_minute': 50, 'threshold': 50}}
{'timestamp': '2025-12-01T04:31:04.265137', 'alert_type': 'CONNECTION_FLOOD', 'threat_level': 'high', 'source_ip': '192.168.0.106', 'destination_ip': None, 'description': 'High connection rate: 203/min', 'details': {'connections_per_minute': 203, 'threshold': 50}}
{'timestamp': '2025-12-01T04:31:06.109115', 'alert_type': 'CONNECTION_FLOOD', 'threat_level': 'high', 'source_ip': '17.248.216.67', 'destination_ip': None, 'description': 'High connection rate: 50/min', 'details': {'connections_per_minute': 50, 'threshold': 50}}
{'timestamp': '2025-12-01T04:32:10.572241', 'alert_type': 'CONNECTION_FLOOD', 'threat_level': 'high', 'source_ip': '192.168.0.106', 'destination_ip': None, 'description': 'High connection rate: 67/min', 'details': {'connections_per_minute': 67, 'threshold': 50}}
{'timestamp': '2025-12-01T04:32:18.849837', 'alert_type': 'CONNECTION_FLOOD', 'threat_level': 'high', 'source_ip': '13.89.179.14', 'destination_ip': None, 'description': 'High connection rate: 50/min', 'details': {'connections_per_minute': 50, 'threshold': 50}}
{'timestamp': '2025-12-01T04:32:39.863874', 'alert_type': 'CONNECTION_FLOOD', 'threat_level': 'high', 'source_ip': '13.107.246.58', 'destination_ip': None, 'description': 'High connection rate: 50/min', 'details': {'connections_per_minute': 50, 'threshold': 50}}
{'timestamp': '2025-12-01T04:32:46.698854', 'alert_type': 'CONNECTION_FLOOD', 'threat_level': 'high', 'source_ip': '140.82.112.21', 'destination_ip': None, 'description': 'High connection rate: 50/min', 'details': {'connections_per_minute': 50, 'threshold': 50}}
{'timestamp': '2025-12-01T04:32:56.149484', 'alert_type': 'CONNECTION_FLOOD', 'threat_level': 'high', 'source_ip': '13.69.116.108', 'destination_ip': None, 'description': 'High connection rate: 50/min', 'details': {'connections_per_minute': 50, 'threshold': 50}}
{'timestamp': '2025-12-01T04:33:04.539750', 'alert_type': 'CONNECTION_FLOOD', 'threat_level': 'high', 'source_ip': '140.82.112.22', 'destination_ip': None, 'description': 'High connection rate: 50/min', 'details': {'connections_per_minute': 50, 'threshold': 50}}
{'timestamp': '2025-12-01T04:33:10.693142', 'alert_type': 'CONNECTION_FLOOD', 'threat_level': 'high', 'source_ip': '192.168.0.106', 'destination_ip': None, 'description': 'High connection rate: 1128/min', 'details': {'connections_per_minute': 1128, 'threshold': 50}}
{'timestamp': '2025-12-01T04:33:47.240257', 'alert_type': 'CONNECTION_FLOOD', 'threat_level': 'high', 'source_ip': '140.82.112.21', 'destination_ip': None, 'description': 'High connection rate: 805/min', 'details': {'connections_per_minute': 805, 'threshold': 50}}
{'timestamp': '2025-12-01T04:33:56.810718', 'alert_type': 'PORT_SCAN', 'threat_level': 'high', 'source_ip': '8.8.8.8', 'destination_ip': '192.168.0.106', 'description': 'Possible port scan detected: 20 unique ports', 'details': {'ports_scanned': 20, 'sample_ports': [11779, 8711, 37393, 20885, 65309, 27937, 42282, 15148, 52529, 17333]}}
{'timestamp': '2025-12-01T04:33:59.495471', 'alert_type': 'CONNECTION_FLOOD', 'threat_level': 'high', 'source_ip': '52.168.112.66', 'destination_ip': None, 'description': 'High connection rate: 50/min', 'details': {'connections_per_minute': 50, 'threshold': 50}}
{'timestamp': '2025-12-01T04:33:59.734128', 'alert_type': 'CONNECTION_FLOOD', 'threat_level': 'high', 'source_ip': '51.132.193.104', 'destination_ip': None, 'description': 'High connection rate: 50/min', 'details': {'connections_per_minute': 50, 'threshold': 50}}
{'timestamp': '2025-12-01T04:34:09.261013', 'alert_type': 'CONNECTION_FLOOD', 'threat_level': 'high', 'source_ip': '140.82.114.21', 'destination_ip': None, 'description': 'High connection rate: 50/min', 'details': {'connections_per_minute': 50, 'threshold': 50}}
{'timestamp': '2025-12-01T04:34:10.703589', 'alert_type': 'CONNECTION_FLOOD', 'threat_level': 'high', 'source_ip': '192.168.0.106', 'destination_ip': None, 'description': 'High connection rate: 1465/min', 'details': {'connections_per_minute': 1465, 'threshold': 50}}
{'timestamp': '2025-12-01T04:35:01.482346', 'alert_type': 'CONNECTION_FLOOD', 'threat_level': 'high', 'source_ip': '52.182.143.215', 'destination_ip': None, 'description': 'High connection rate: 50/min', 'details': {'connections_per_minute': 50, 'threshold': 50}}
{'timestamp': '2025-12-01T04:35:12.098084', 'alert_type': 'CONNECTION_FLOOD', 'threat_level': 'high', 'source_ip': '192.168.0.106', 'destination_ip': None, 'description': 'High connection rate: 177/min', 'details': {'connections_per_minute': 177, 'threshold': 50}}
{'timestamp': '2025-12-01T04:36:13.673185', 'alert_type': 'CONNECTION_FLOOD', 'threat_level': 'high', 'source_ip': '192.168.0.106', 'destination_ip': None, 'description': 'High connection rate: 138/min', 'details': {'connections_per_minute': 138, 'threshold': 50}}
{'timestamp': '2025-12-01T04:37:25.202431', 'alert_type': 'CONNECTION_FLOOD', 'threat_level': 'high', 'source_ip': '192.168.0.106', 'destination_ip': None, 'description': 'High connection rate: 50/min', 'details': {'connections_per_minute': 50, 'threshold': 50}}
{'timestamp': '2025-12-01T04:37:40.877945', 'alert_type': 'CONNECTION_FLOOD', 'threat_level': 'high', 'source_ip': '13.107.246.58', 'destination_ip': None, 'description': 'High connection rate: 50/min', 'details': {'connections_per_minute': 50, 'threshold': 50}}
{'timestamp': '2025-12-01T04:37:57.672131', 'alert_type': 'DNS_ANOMALY', 'threat_level': 'medium', 'source_ip': '192.168.0.106', 'destination_ip': '224.0.0.251', 'description': 'Oversized DNS packet (732 bytes) - possible DNS tunneling', 'details': {'packet_size': 732, 'normal_max': 512}}
{'timestamp': '2025-12-01T04:38:30.754163', 'alert_type': 'CONNECTION_FLOOD', 'threat_level': 'high', 'source_ip': '192.168.0.106', 'destination_ip': None, 'description': 'High connection rate: 157/min', 'details': {'connections_per_minute': 157, 'threshold': 50}}
{'timestamp': '2025-12-01T04:41:36.087650', 'alert_type': 'CONNECTION_FLOOD', 'threat_level': 'high', 'source_ip': '192.168.0.106', 'destination_ip': None, 'description': 'High connection rate: 50/min', 'details': {'connections_per_minute': 50, 'threshold': 50}}
{'timestamp': '2025-12-01T04:42:16.302121', 'alert_type': 'CONNECTION_FLOOD', 'threat_level': 'high', 'source_ip': '20.189.173.8', 'destination_ip': None, 'description': 'High connection rate: 50/min', 'details': {'connections_per_minute': 50, 'threshold': 50}}
{'timestamp': '2025-12-01T04:42:36.256868', 'alert_type': 'CONNECTION_FLOOD', 'threat_level': 'high', 'source_ip': '192.168.0.106', 'destination_ip': None, 'description': 'High connection rate: 125/min', 'details': {'connections_per_minute': 125, 'threshold': 50}}
{'timestamp': '2025-12-01T04:42:41.297839', 'alert_type': 'CONNECTION_FLOOD', 'threat_level': 'high', 'source_ip': '13.107.246.58', 'destination_ip': None, 'description': 'High connection rate: 50/min', 'details': {'connections_per_minute': 50, 'threshold': 50}}
{'timestamp': '2025-12-01T04:42:44.749263', 'alert_type': 'CONNECTION_FLOOD', 'threat_level': 'high', 'source_ip': '140.82.114.22', 'destination_ip': None, 'description': 'High connection rate: 50/min', 'details': {'connections_per_minute': 50, 'threshold': 50}}
{'timestamp': '2025-12-01T04:42:58.631302', 'alert_type': 'CONNECTION_FLOOD', 'threat_level': 'high', 'source_ip': '20.189.173.13', 'destination_ip': None, 'description': 'High connection rate: 50/min', 'details': {'connections_per_minute': 50, 'threshold': 50}}
{'timestamp': '2025-12-01T04:43:03.078715', 'alert_type': 'CONNECTION_FLOOD', 'threat_level': 'high', 'source_ip': '140.82.112.22', 'destination_ip': None, 'description': 'High connection rate: 50/min', 'details': {'connections_per_minute': 50, 'threshold': 50}}
{'timestamp': '2025-12-01T04:43:36.555826', 'alert_type': 'CONNECTION_FLOOD', 'threat_level': 'high', 'source_ip': '192.168.0.106', 'destination_ip': None, 'description': 'High connection rate: 1264/min', 'details': {'connections_per_minute': 1264, 'threshold': 50}}
{'timestamp': '2025-12-01T04:43:40.184892', 'alert_type': 'CONNECTION_FLOOD', 'threat_level': 'high', 'source_ip': '142.251.220.33', 'destination_ip': None, 'description': 'High connection rate: 50/min', 'details': {'connections_per_minute': 50, 'threshold': 50}}
{'timestamp': '2025-12-01T04:43:45.723917', 'alert_type': 'CONNECTION_FLOOD', 'threat_level': 'high', 'source_ip': '17.248.216.65', 'destination_ip': None, 'description': 'High connection rate: 50/min', 'details': {'connections_per_minute': 50, 'threshold': 50}}
{'timestamp': '2025-12-01T04:43:46.080106', 'alert_type': 'CONNECTION_FLOOD', 'threat_level': 'high', 'source_ip': '140.82.114.22', 'destination_ip': None, 'description': 'High connection rate: 969/min', 'details': {'connections_per_minute': 969, 'threshold': 50}}
{'timestamp': '2025-12-01T04:43:47.727484', 'alert_type': 'CONNECTION_FLOOD', 'threat_level': 'high', 'source_ip': '142.250.67.174', 'destination_ip': None, 'description': 'High connection rate: 50/min', 'details': {'connections_per_minute': 50, 'threshold': 50}}
{'timestamp': '2025-12-01T04:43:49.476421', 'alert_type': 'CONNECTION_FLOOD', 'threat_level': 'high', 'source_ip': '8.8.8.8', 'destination_ip': None, 'description': 'High connection rate: 50/min', 'details': {'connections_per_minute': 50, 'threshold': 50}}
{'timestamp': '2025-12-01T04:43:51.974951', 'alert_type': 'PORT_SCAN', 'threat_level': 'high', 'source_ip': '8.8.8.8', 'destination_ip': '192.168.0.106', 'description': 'Possible port scan detected: 20 unique ports', 'details': {'ports_scanned': 20, 'sample_ports': [62860, 7693, 58642, 17701, 49971, 8120, 61117, 33472, 64320, 22210]}}
{'timestamp': '2025-12-01T04:44:10.783411', 'alert_type': 'CONNECTION_FLOOD', 'threat_level': 'high', 'source_ip': '17.253.18.198', 'destination_ip': None, 'description': 'High connection rate: 50/min', 'details': {'connections_per_minute': 50, 'threshold': 50}}
